Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11
412200,Sudeste Paranaense,31.37,21.91,40.83,16.43,13.55,19.3,0.37,0.34,0.39
412210,Norte Central Paranaense,37.6,28.07,47.12,19.63,16.19,23.07,0.36,0.33,0.4
412215,Centro-Sul Paranaense,42.32,32.52,52.12,23.23,20.1,26.37,0.38,0.34,0.41
412217,Norte Central Paranaense,41.76,29.57,53.94,25.22,20.46,29.98,0.37,0.33,0.41
412220,Metropolitana de Curitiba,45.67,35.99,55.35,22.3,18.52,26.07,0.39,0.36,0.41
412230,Metropolitana de Curitiba,37.24,25.81,48.68,19.14,15.53,22.74,0.4,0.37,0.42
412240,Norte Central Paranaense,39.39,27.79,50.99,22.05,18.26,25.83,0.41,0.39,0.43
412250,Centro Ocidental Paranaense,41.87,32.43,51.31,23.44,19.56,27.33,0.38,0.35,0.4
412260,Noroeste Paranaense,40.22,29.2,51.24,23.18,18.67,27.69,0.39,0.36,0.42
412265,Norte Central Paranaense,40.74,29.29,52.19,22.01,17.79,26.23,0.38,0.34,0.41
412270,Norte Central Paranaense,37.84,25.82,49.86,20.5,16.51,24.49,0.37,0.33,0.4
412280,Sudoeste Paranaense,40.91,31.23,50.59,22.55,18.78,26.32,0.38,0.35,0.42
412290,Norte Pioneiro Paranaense,42.45,30.68,54.22,23.27,18.76,27.79,0.37,0.34,0.41
412300,Sudoeste Paranaense,37.07,28.17,45.98,19.9,16.23,23.57,0.39,0.37,0.42
412310,Norte Pioneiro Paranaense,43.56,30.31,56.82,26.35,20.95,31.76,0.36,0.32,0.39
412320,Norte Pioneiro Paranaense,42.09,30.13,54.04,22.87,18.34,27.4,0.36,0.32,0.4
412330,Noroeste Paranaense,41.44,31.64,51.25,23.18,19.2,27.17,0.41,0.38,0.43
412340,Norte Central Paranaense,40.99,29.44,52.54,23.88,19.57,28.18,0.39,0.36,0.42
412350,Oeste Paranaense,29.24,21.57,36.91,14.87,12.38,17.35,0.4,0.37,0.43
412360,Norte Central Paranaense,39.3,26.82,51.78,22.41,17.68,27.13,0.36,0.31,0.41
412370,Noroeste Paranaense,40,29.85,50.15,22.96,19.38,26.55,0.4,0.37,0.43
412380,Sudoeste Paranaense,36.99,29.12,44.86,20.02,17.24,22.81,0.37,0.35,0.4
412382,Oeste Paranaense,40.13,29.71,50.55,22.41,18.08,26.73,0.37,0.34,0.41
412385,Centro-Sul Paranaense,42.08,34.95,49.21,24.24,21.64,26.83,0.37,0.35,0.4
412390,Norte Pioneiro Paranaense,40.87,31.03,50.71,22.34,18.07,26.61,0.4,0.37,0.42
412395,Noroeste Paranaense,41.51,29.75,53.28,23.98,18.7,29.25,0.35,0.3,0.39
412400,Norte Pioneiro Paranaense,42.22,30.95,53.49,22.86,18.55,27.17,0.36,0.33,0.4
412402,Oeste Paranaense,42.48,30.8,54.16,24.19,19.71,28.67,0.36,0.34,0.39
412405,Oeste Paranaense,42.04,30.19,53.9,25.16,20.46,29.86,0.42,0.39,0.44
412410,Norte Pioneiro Paranaense,40.66,29.09,52.22,22.53,18.75,26.31,0.41,0.39,0.43
412420,Noroeste Paranaense,48.17,34.07,62.28,28.44,22.84,34.03,0.35,0.3,0.39
412430,Norte Pioneiro Paranaense,35.67,24.76,46.57,19.04,15.42,22.66,0.36,0.32,0.41
412440,Sudoeste Paranaense,42.64,33.37,51.91,24.08,20.34,27.83,0.39,0.36,0.42
412450,Norte Central Paranaense,44.19,31.07,57.31,26.42,21.74,31.09,0.39,0.36,0.43
412460,Noroeste Paranaense,46.75,32.84,60.66,27.75,22.72,32.78,0.38,0.35,0.41
412470,Norte Pioneiro Paranaense,40.55,33.32,47.78,22.39,19.78,24.99,0.38,0.36,0.41
412480,Sudoeste Paranaense,33.53,26.29,40.76,17.79,15.55,20.04,0.38,0.35,0.4
412490,Noroeste Paranaense,49.94,37.75,62.14,31.41,25.08,37.73,0.39,0.36,0.43
412500,Norte Central Paranaense,43.02,34.76,51.28,24.03,20.88,27.17,0.38,0.36,0.41
412510,Sudeste Paranaense,38.53,29.88,47.18,21.81,18.82,24.79,0.38,0.36,0.41
412520,Sudoeste Paranaense,35.97,28.82,43.12,19.79,17.06,22.51,0.38,0.35,0.4
412530,Norte Central Paranaense,36.21,24.61,47.82,20.17,16.45,23.9,0.42,0.38,0.45
412535,Noroeste Paranaense,38.41,28.15,48.68,20.31,16.5,24.12,0.36,0.34,0.39
412540,Norte Pioneiro Paranaense,40.54,29.65,51.42,21.41,17.22,25.6,0.36,0.33,0.39
412545,Oeste Paranaense,45.16,34.02,56.29,26.15,21.18,31.12,0.37,0.33,0.4
412550,Metropolitana de Curitiba,38.48,27.64,49.32,15.4,13.22,17.58,0.4,0.38,0.41
412555,Noroeste Paranaense,37.69,24.49,50.9,20.31,15.91,24.7,0.35,0.3,0.4
412560,Sudeste Paranaense,37.02,28.14,45.9,19.74,16.37,23.11,0.38,0.36,0.4
412570,Oeste Paranaense,32.01,23.98,40.04,18.17,14.89,21.46,0.43,0.41,0.46
412575,Oeste Paranaense,43.25,32.6,53.9,25.16,20.41,29.91,0.36,0.33,0.39
412580,Norte Central Paranaense,44.51,32.71,56.31,26.08,21.53,30.62,0.4,0.37,0.44
412590,Noroeste Paranaense,41.2,31.32,51.08,24.37,20.26,28.47,0.36,0.32,0.41
412600,Norte Pioneiro Paranaense,42.95,30.96,54.93,24.29,19.68,28.89,0.38,0.35,0.41
412610,Noroeste Paranaense,44.18,32.18,56.18,25.91,20.68,31.15,0.37,0.33,0.4
412620,Norte Pioneiro Paranaense,42.24,32.64,51.85,24.2,20.16,28.24,0.38,0.35,0.41
412625,Norte Central Paranaense,48.67,33.9,63.45,28.59,23.62,33.55,0.38,0.36,0.4
412627,Sudoeste Paranaense,35.95,24.75,47.16,18.88,14.81,22.95,0.34,0.31,0.38
412630,Centro Oriental Paranaense,48.58,39.56,57.61,29.16,25.23,33.09,0.38,0.35,0.41
412635,Oeste Paranaense,26.02,16.89,35.15,12.53,9.86,15.2,0.36,0.33,0.4
412640,Norte Pioneiro Paranaense,41.68,31.21,52.16,24.18,20.19,28.16,0.4,0.37,0.44
412650,Norte Central Paranaense,37.87,25.99,49.76,21.49,17.5,25.48,0.42,0.39,0.44
412660,Norte Pioneiro Paranaense,38.7,28.55,48.84,20.73,17.33,24.13,0.39,0.36,0.41
412665,Sudoeste Paranaense,30.87,20.14,41.6,15.57,12.3,18.84,0.35,0.32,0.39
412667,Norte Central Paranaense,42.42,32.64,52.2,25.89,21.32,30.46,0.4,0.37,0.42
412670,Noroeste Paranaense,42.26,29.04,55.48,23.3,18.7,27.9,0.37,0.33,0.41
412680,Noroeste Paranaense,45.7,34.46,56.94,28.21,23.8,32.63,0.39,0.37,0.42
412690,Noroeste Paranaense,35.07,24.43,45.72,18.09,14.65,21.54,0.37,0.34,0.4
412700,Sudeste Paranaense,38.89,30.23,47.56,21.33,17.98,24.69,0.38,0.35,0.41
412710,Centro Oriental Paranaense,44.61,31.97,57.26,25.68,21.25,30.12,0.39,0.38,0.41
412720,Centro Ocidental Paranaense,40.69,29.42,51.97,23.29,19.16,27.42,0.39,0.37,0.42
412730,Noroeste Paranaense,44.93,33.36,56.51,25.13,20.88,29.38,0.4,0.38,0.43
412740,Oeste Paranaense,39.05,28.94,49.17,22.15,18.64,25.66,0.4,0.38,0.42
412750,Centro Oriental Paranaense,40.95,32.89,49,23.04,20.06,26.02,0.38,0.35,0.41
412760,Metropolitana de Curitiba,26.56,15.77,37.34,11.31,8.97,13.64,0.37,0.35,0.39
412770,Oeste Paranaense,40.02,29.24,50.8,21.93,18.49,25.38,0.4,0.38,0.41
412780,Norte Pioneiro Paranaense,38.12,29.67,46.57,21.37,18.29,24.44,0.39,0.36,0.42
412785,Oeste Paranaense,38.4,28.49,48.3,20.61,16.67,24.54,0.37,0.35,0.4
412788,Metropolitana de Curitiba,46.72,34.05,59.39,24.06,18.97,29.15,0.37,0.32,0.43
412790,Noroeste Paranaense,42.49,34.3,50.68,24.49,20.68,28.3,0.37,0.34,0.4
412795,Oeste Paranaense,35.42,24.23,46.6,19.02,15.36,22.67,0.37,0.34,0.4
412796,Centro-Sul Paranaense,37.73,27.12,48.34,19.63,15.89,23.37,0.36,0.34,0.39
412800,Centro Ocidental Paranaense,41.7,31.06,52.35,23.65,19.43,27.87,0.39,0.36,0.41
412810,Noroeste Paranaense,37.88,26.95,48.8,21.3,17.89,24.71,0.42,0.41,0.44
412820,Sudeste Paranaense,44.16,35.37,52.95,25.23,22.53,27.93,0.41,0.38,0.43
412830,Norte Central Paranaense,41.69,29,54.38,23.21,17.97,28.45,0.34,0.29,0.39
412840,Norte Pioneiro Paranaense,39.07,29.64,48.5,22.51,19.13,25.9,0.41,0.38,0.43
412850,Norte Pioneiro Paranaense,42.42,31.35,53.48,24.48,19.96,29,0.39,0.36,0.42
412853,Centro Oriental Paranaense,47.34,35.94,58.74,27.12,21.95,32.29,0.35,0.32,0.39
412855,Oeste Paranaense,44.12,32.55,55.68,24.78,19.86,29.7,0.37,0.35,0.4
412860,Sudoeste Paranaense,34.12,25.79,42.45,17.37,14.68,20.07,0.36,0.34,0.39
412862,Noroeste Paranaense,42.43,29.7,55.16,24.26,19.09,29.44,0.35,0.3,0.39
412863,Metropolitana de Curitiba,44.69,30.82,58.56,25.03,20.43,29.62,0.39,0.35,0.43
412865,Centro-Sul Paranaense,33.29,23.27,43.32,18.08,14.57,21.59,0.35,0.31,0.39
412870,Sudoeste Paranaense,35.14,24.74,45.54,18.34,14.7,21.99,0.36,0.33,0.39
412880,Noroeste Paranaense,28.92,18.22,39.61,13.76,11.1,16.42,0.37,0.33,0.4
420005,Serrana,22.45,13.05,31.86,14.43,10.88,17.98,0.32,0.28,0.36
420010,Oeste Catarinense,32.06,22.52,41.6,20.49,16.88,24.11,0.37,0.35,0.39
420020,Vale do Itaja›,24.22,14.95,33.5,15.24,12.26,18.22,0.32,0.3,0.35
420030,Vale do Itaja›,12.2,5.62,18.78,6.62,5.12,8.12,0.33,0.3,0.37
420040,Oeste Catarinense,26.83,17.98,35.68,17.81,14.72,20.91,0.36,0.32,0.4
420050,Oeste Catarinense,29.96,20.49,39.43,20.6,17.1,24.11,0.36,0.33,0.39
420055,Oeste Catarinense,23.47,10.67,36.27,14.11,10.6,17.62,0.32,0.28,0.37
420060,Grande Florianæpolis,15.82,8.04,23.61,9.04,6.89,11.18,0.32,0.29,0.35
420070,Grande Florianæpolis,16.21,10.91,21.51,9.86,8.5,11.23,0.34,0.32,0.37
420075,Oeste Catarinense,14.68,6.19,23.17,8.7,6.63,10.77,0.29,0.25,0.33
420080,Oeste Catarinense,26.94,17.49,36.39,16.89,13.74,20.04,0.35,0.32,0.39
420090,Grande Florianæpolis,13.99,8.86,19.12,7.9,6.68,9.11,0.33,0.3,0.36
420100,Serrana,31.53,23.33,39.72,20.4,17.14,23.66,0.36,0.34,0.39
420110,Grande Florianæpolis,22.23,13.96,30.49,13.66,10.77,16.55,0.34,0.31,0.38
420120,Grande Florianæpolis,11.88,5.99,17.77,7.06,5.6,8.52,0.34,0.32,0.37
420125,Vale do Itaja›,18.15,10.82,25.48,10.8,8.58,13.01,0.36,0.34,0.39
420127,Oeste Catarinense,17.83,10.57,25.09,10.25,8.38,12.12,0.32,0.29,0.36
420130,Norte Catarinense,43.67,30.47,56.88,30.05,25.51,34.59,0.35,0.33,0.38
420140,Sul Catarinense,27.93,17.07,38.78,17.03,13.85,20.2,0.38,0.36,0.4
420150,Sul Catarinense,16,9.26,22.74,9.2,7.35,11.05,0.36,0.34,0.39
420160,Oeste Catarinense,20.18,9.96,30.4,12.58,9.9,15.25,0.32,0.27,0.36
420165,Oeste Catarinense,23.51,12.42,34.6,13.96,10.45,17.47,0.33,0.27,0.38
420170,Vale do Itaja›,27.6,16.17,39.02,17.53,14.07,21,0.36,0.34,0.39
420180,Vale do Itaja›,19.67,10.45,28.88,12.49,9.69,15.29,0.33,0.29,0.37
420190,Vale do Itaja›,14.42,7.13,21.71,9.05,7.23,10.87,0.31,0.28,0.34
420195,Sul Catarinense,33.89,19.89,47.89,22.16,17.74,26.58,0.37,0.34,0.4
420200,Vale do Itaja›,25.32,15.33,35.31,16.33,13.27,19.39,0.41,0.39,0.43
420205,Norte Catarinense,40.76,25.05,56.47,26.8,21.81,31.78,0.39,0.35,0.43
420207,Sul Catarinense,26.03,16.03,36.03,15.64,12.5,18.79,0.34,0.31,0.37
420208,Oeste Catarinense,25.64,14.45,36.83,15.82,12.26,19.37,0.32,0.28,0.36
420209,Oeste Catarinense,16.84,6.41,27.27,9.44,6.95,11.93,0.3,0.24,0.35
420210,Vale do Itaja›,35.87,23.81,47.94,23.79,19.67,27.9,0.39,0.37,0.41
420213,Norte Catarinense,22.49,11.24,33.74,12.61,10.08,15.14,0.32,0.3,0.35
420215,Oeste Catarinense,27.98,16.91,39.05,17.68,13.79,21.58,0.3,0.26,0.35
420220,Vale do Itaja›,18.88,11.91,25.86,11.14,9.2,13.08,0.34,0.31,0.36
420230,Grande Florianæpolis,31.06,19.89,42.24,19.73,16.28,23.18,0.36,0.35,0.38
420240,Vale do Itaja›,21.76,12.22,31.31,13.08,10.82,15.34,0.39,0.37,0.4
420243,Serrana,17.39,7.58,27.21,10.81,8.53,13.1,0.32,0.28,0.36
420245,Vale do Itaja›,36.68,21.97,51.39,24.46,20.08,28.83,0.39,0.36,0.42
420250,Serrana,33.02,21.62,44.42,22.13,17.83,26.43,0.34,0.3,0.37
420253,Oeste Catarinense,33.71,21.42,46.01,23.61,18.42,28.8,0.33,0.28,0.37
420257,Oeste Catarinense,17.34,6.94,27.74,10.16,7.38,12.94,0.3,0.25,0.35
420260,Serrana,30.94,20.09,41.78,21.29,17.34,25.24,0.35,0.32,0.38
420270,Vale do Itaja›,9.97,2.86,17.08,5.29,3.68,6.9,0.33,0.28,0.39
420280,Sul Catarinense,21.75,12.95,30.56,12.48,10.1,14.86,0.38,0.35,0.41
420285,Vale do Itaja›,21.65,11.61,31.68,13.14,10.28,16,0.34,0.3,0.38
420287,Serrana,28.18,17.53,38.84,20.15,16.02,24.28,0.35,0.31,0.39
420290,Vale do Itaja›,19.43,9.5,29.36,12.34,10.11,14.58,0.37,0.35,0.39
420300,Oeste Catarinense,36.25,24.22,48.27,25.29,20.52,30.06,0.36,0.35,0.38
420310,Oeste Catarinense,26.05,17.04,35.06,17.08,13.55,20.61,0.36,0.32,0.39
420315,Oeste Catarinense,43.47,31.68,55.27,32.12,25.8,38.44,0.36,0.32,0.41
420320,Vale do Itaja›,36.93,26.67,47.18,25.15,21.85,28.46,0.38,0.35,0.4
420325,Serrana,21.23,11.87,30.59,13.47,10.4,16.55,0.34,0.3,0.38
420330,Norte Catarinense,27.42,18.78,36.06,17.9,15.15,20.66,0.34,0.32,0.37
420340,Serrana,38.69,28.21,49.17,26.66,21.93,31.38,0.36,0.33,0.38
420350,Oeste Catarinense,37.12,26.47,47.76,25.7,21.1,30.3,0.37,0.34,0.4
420360,Serrana,34.36,23.29,45.44,22.35,18.61,26.09,0.36,0.34,0.38
420370,Grande Florianæpolis,23.93,15.4,32.47,14.65,11.88,17.42,0.38,0.35,0.41
420380,Norte Catarinense,32.22,23.84,40.6,21.11,18.37,23.86,0.37,0.34,0.39
420390,Oeste Catarinense,31.73,19.88,43.58,21,17.19,24.8,0.36,0.33,0.38
420395,Sul Catarinense,32.43,19.79,45.06,20.62,16.43,24.81,0.38,0.35,0.4
420400,Oeste Catarinense,28.63,17.73,39.52,19.06,15.41,22.72,0.35,0.32,0.38
420410,Oeste Catarinense,29.88,20.77,39,19.57,15.77,23.36,0.34,0.32,0.37
420415,Serrana,18.82,7,30.65,11.41,8.55,14.28,0.31,0.26,0.35
420417,Serrana,31.25,19.51,42.98,19.77,15.96,23.58,0.36,0.32,0.4
420419,Vale do Itaja›,16.38,6.55,26.21,8.87,6.54,11.2,0.31,0.27,0.35
420420,Oeste Catarinense,33.77,21.39,46.14,22.67,19.17,26.17,0.38,0.36,0.39
420425,Sul Catarinense,23.69,12.11,35.27,13.62,10.95,16.28,0.35,0.32,0.37
420430,Oeste Catarinense,24.21,15.17,33.24,15.45,12.8,18.11,0.36,0.34,0.38
420435,Oeste Catarinense,11.61,3.53,19.69,6.72,4.88,8.57,0.3,0.25,0.35
420440,Oeste Catarinense,24.03,16.06,31.99,15.27,12.05,18.49,0.35,0.33,0.38
420445,Oeste Catarinense,22.51,10.83,34.19,13.57,10.62,16.53,0.31,0.26,0.36
420450,Norte Catarinense,24.26,13.95,34.57,14.77,11.81,17.73,0.36,0.34,0.38
420455,Serrana,31.62,21.06,42.18,20.32,16.49,24.15,0.34,0.32,0.36
420460,Sul Catarinense,25.37,17.54,33.2,16.2,14.25,18.16,0.39,0.37,0.41
420470,Oeste Catarinense,24.89,16.12,33.66,15.31,12.38,18.25,0.33,0.31,0.35
420475,Oeste Catarinense,17.83,6.8,28.85,10.66,7.91,13.41,0.3,0.25,0.34
420480,Serrana,35.77,23.73,47.8,24.11,20.02,28.2,0.37,0.35,0.39
420490,Oeste Catarinense,24.44,16.55,32.33,16.2,13.45,18.95,0.33,0.3,0.35
420500,Oeste Catarinense,35.52,27.31,43.73,23.88,20.66,27.11,0.37,0.34,0.39
420510,Vale do Itaja›,17.97,9.13,26.81,11.08,8.47,13.68,0.32,0.27,0.36
420515,Vale do Itaja›,20.85,10.77,30.92,12.39,9.53,15.26,0.34,0.29,0.38
420517,Oeste Catarinense,43.12,26,60.25,30.2,22.99,37.41,0.33,0.27,0.4
420519,Sul Catarinense,19.06,8.24,29.88,10.11,7.42,12.8,0.32,0.27,0.38
420520,Oeste Catarinense,26.77,17,36.54,18.07,14.44,21.7,0.35,0.31,0.39
420530,Oeste Catarinense,32.25,22.36,42.14,22.04,18.26,25.81,0.35,0.32,0.38
420535,Oeste Catarinense,27.52,12.23,42.81,16.29,11.83,20.76,0.34,0.28,0.4
420540,Grande Florianæpolis,23.49,16.88,30.09,14.65,12.96,16.33,0.4,0.38,0.42
420543,Oeste Catarinense,29.51,18.6,40.42,20.02,15.98,24.06,0.35,0.3,0.39
420545,Sul Catarinense,29.64,18.26,41.02,19.51,15.76,23.25,0.35,0.32,0.38
420550,Oeste Catarinense,36.98,24.13,49.82,25.05,20.47,29.63,0.35,0.33,0.38
420555,Serrana,22.35,11.48,33.22,14.62,11.33,17.92,0.32,0.28,0.37
420560,Oeste Catarinense,32.8,22.95,42.66,22.31,17.9,26.72,0.35,0.32,0.38
420570,Sul Catarinense,32.65,21.08,44.22,21.03,16.88,25.18,0.37,0.34,0.39
420580,Norte Catarinense,35.47,23.62,47.32,22.98,18.54,27.42,0.36,0.33,0.39
420590,Vale do Itaja›,18.5,11.06,25.93,11.04,8.9,13.19,0.38,0.36,0.4
420600,Grande Florianæpolis,37.93,25.09,50.76,24.47,19.9,29.05,0.36,0.34,0.38
420610,Sul Catarinense,17.72,10.32,25.13,10.53,8.66,12.4,0.34,0.3,0.38
420620,Sul Catarinense,17.82,10.48,25.16,11.12,9.08,13.17,0.37,0.35,0.4
420630,Vale do Itaja›,21.95,10.95,32.95,12.8,10.43,15.16,0.35,0.33,0.38
420640,Oeste Catarinense,22.85,15.37,30.33,13.85,11.47,16.24,0.35,0.32,0.37
420650,Norte Catarinense,27.3,16.62,37.99,17.63,14.47,20.79,0.37,0.35,0.39
420660,Oeste Catarinense,25.52,15.72,35.33,16.48,13.15,19.82,0.35,0.32,0.39
420665,Oeste Catarinense,24.65,14.64,34.66,14.77,11.28,18.25,0.34,0.31,0.37
420670,Oeste Catarinense,35.89,23.9,47.88,24.62,20.2,29.03,0.36,0.34,0.39
420675,Oeste Catarinense,20.28,11.1,29.47,12.67,9.65,15.69,0.33,0.27,0.38
420680,Oeste Catarinense,19.64,11.28,27.99,12.09,9.18,15.01,0.33,0.29,0.37
420690,Vale do Itaja›,23.77,14.4,33.13,14.42,12.1,16.74,0.36,0.34,0.38
420700,Sul Catarinense,28.21,18.26,38.16,17.32,14.34,20.31,0.35,0.33,0.37
420710,Vale do Itaja›,22.99,14,31.97,14.18,11.32,17.04,0.36,0.34,0.38
420720,Sul Catarinense,22.5,15.03,29.97,13.68,11.3,16.06,0.36,0.34,0.39
420730,Sul Catarinense,34.66,26.05,43.27,21.51,18.9,24.12,0.36,0.34,0.38
420740,Vale do Itaja›,19.19,11.03,27.35,11.79,9.2,14.38,0.33,0.3,0.35
420750,Vale do Itaja›,24.03,12.37,35.7,15.06,12.11,18.01,0.37,0.35,0.39
420757,Oeste Catarinense,11.04,4.21,17.86,6.72,4.9,8.55,0.3,0.25,0.35
420760,Oeste Catarinense,22.04,12.8,31.29,13.48,10.8,16.17,0.32,0.29,0.35
420765,Oeste Catarinense,20.48,12,28.96,12.48,9.93,15.04,0.34,0.31,0.36
420768,Oeste Catarinense,40.59,28.3,52.89,28,22.53,33.46,0.39,0.35,0.42
420770,Oeste Catarinense,22.34,13.36,31.32,13.28,10.69,15.87,0.34,0.32,0.37
420775,Oeste Catarinense,20.55,13.22,27.88,13.02,10.39,15.65,0.34,0.3,0.38
420780,Oeste Catarinense,32.8,22.39,43.21,21.59,17.35,25.84,0.34,0.31,0.37
420785,Oeste Catarinense,26.89,14.19,39.59,17.21,12.88,21.54,0.35,0.3,0.4
420790,Norte Catarinense,26.29,19.03,33.54,17.84,15.24,20.44,0.35,0.32,0.38
420800,Oeste Catarinense,23.37,14.91,31.84,14.74,11.67,17.81,0.35,0.32,0.38
420810,Norte Catarinense,26.07,18.47,33.67,17.15,14.27,20.04,0.34,0.32,0.37
420820,Vale do Itaja›,29.47,17.82,41.11,18.9,15.63,22.16,0.4,0.38,0.41
420830,Vale do Itaja›,33.1,20.39,45.8,21.2,17.36,25.03,0.39,0.36,0.42
420840,Oeste Catarinense,21.51,13.96,29.05,13.21,10.62,15.79,0.37,0.35,0.39
420845,Norte Catarinense,41.03,28.11,53.94,27.66,22.92,32.4,0.37,0.34,0.39
420850,Vale do Itaja›,20.75,12.33,29.17,12.34,9.9,14.78,0.36,0.33,0.38
420860,Oeste Catarinense,19.79,10.92,28.66,12.52,9.9,15.14,0.32,0.28,0.36
420870,Sul Catarinense,21.82,13.63,30,12.15,9.7,14.6,0.36,0.34,0.39
420880,Sul Catarinense,26.79,17.02,36.56,16.37,13.35,19.39,0.35,0.33,0.37
420890,Norte Catarinense,22.56,12.54,32.59,13.86,11.36,16.36,0.38,0.36,0.4
420895,Oeste Catarinense,28.25,15.98,40.52,18.25,14.45,22.06,0.31,0.26,0.36
420900,Oeste Catarinense,27.58,15.91,39.25,16.88,13.83,19.94,0.36,0.34,0.39
420910,Norte Catarinense,27.95,17.81,38.09,17.36,14.34,20.38,0.39,0.38,0.41
420915,Vale do Itaja›,23.76,15.03,32.49,14.48,11.46,17.5,0.35,0.31,0.39
420917,Oeste Catarinense,29.09,18.31,39.86,19.22,15.18,23.26,0.32,0.28,0.37
420920,Oeste Catarinense,17.44,7.28,27.6,10.38,7.6,13.16,0.29,0.24,0.34
420930,Serrana,33.97,21.08,46.86,21.9,17.89,25.92,0.36,0.35,0.38
420940,Sul Catarinense,31.78,21.7,41.85,20.13,16.69,23.57,0.37,0.35,0.38
420945,Oeste Catarinense,17.63,5.48,29.77,12.29,8.25,16.33,0.25,0.19,0.31
420950,Vale do Itaja›,16.48,8.34,24.62,9.22,7.32,11.13,0.35,0.31,0.38
420960,Sul Catarinense,27.11,19.88,34.35,16.94,14.82,19.06,0.36,0.33,0.38
420970,Oeste Catarinense,38.7,28.82,48.58,27.44,22.76,32.11,0.36,0.33,0.39
420980,Grande Florianæpolis,17.6,8.32,26.88,10.23,7.9,12.56,0.33,0.3,0.36
420985,Oeste Catarinense,19.02,10.92,27.12,11.46,9.06,13.86,0.31,0.28,0.35
420990,Vale do Itaja›,24.72,14.34,35.09,15.49,12.4,18.59,0.35,0.33,0.38
421000,Vale do Itaja›,11.95,6.27,17.64,7.07,5.51,8.63,0.34,0.32,0.37
421003,Oeste Catarinense,22.73,11.7,33.77,14.16,11.3,17.02,0.33,0.3,0.36
421005,Oeste Catarinense,19.99,8.24,31.75,12.91,9.49,16.32,0.31,0.25,0.37
421010,Norte Catarinense,29.56,19.1,40.03,18.67,15.49,21.84,0.35,0.34,0.37
421020,Grande Florianæpolis,15.81,8.79,22.83,9.16,7.03,11.29,0.32,0.28,0.37
421030,Norte Catarinense,27.2,18.7,35.71,17.65,14.27,21.03,0.38,0.35,0.42
421040,Sul Catarinense,25.27,15.58,34.96,16.49,13.24,19.73,0.35,0.32,0.38
421050,Oeste Catarinense,28.11,17.37,38.85,17.81,14.37,21.25,0.37,0.34,0.39
421055,Oeste Catarinense,21.4,11.67,31.13,15.11,11.86,18.35,0.33,0.27,0.4
421060,Norte Catarinense,12.96,6.8,19.11,7.95,6.37,9.53,0.36,0.33,0.38
421070,Oeste Catarinense,33.25,21.58,44.92,22.89,17.86,27.93,0.34,0.31,0.38
421080,Sul Catarinense,19.71,12.69,26.73,11.84,9.85,13.83,0.35,0.32,0.38
421085,Vale do Itaja›,25.56,15.07,36.04,16.04,12.43,19.65,0.31,0.27,0.35
421090,Oeste Catarinense,27.39,17.04,37.74,17.41,13.91,20.9,0.35,0.31,0.39
421100,Oeste Catarinense,28.46,18.66,38.26,17.98,14.43,21.53,0.36,0.33,0.38
421105,Serrana,46.02,32.03,60.01,31.07,24.88,37.27,0.34,0.31,0.37
421110,Norte Catarinense,33.99,24.27,43.72,21.77,18.14,25.4,0.35,0.32,0.39
421120,Sul Catarinense,26.7,17.42,35.98,16.59,13.96,19.23,0.37,0.35,0.4
421125,Sul Catarinense,16.16,7.77,24.55,9.61,7.62,11.59,0.34,0.29,0.39
421130,Vale do Itaja›,38.2,25.95,50.45,24.45,19.86,29.03,0.38,0.36,0.4
421140,Oeste Catarinense,24.06,14.11,34.01,15.11,11.7,18.51,0.33,0.29,0.37
421145,Oeste Catarinense,20.38,10.97,29.78,12.4,9.46,15.34,0.34,0.3,0.38
421150,Grande Florianæpolis,20.26,12.26,28.26,12.02,9.78,14.26,0.37,0.34,0.4
421160,Sul Catarinense,21.35,15.31,27.4,13.42,11.65,15.2,0.36,0.34,0.39
421165,Oeste Catarinense,24.52,13.22,35.82,14.98,11.47,18.5,0.32,0.28,0.36
421170,Sul Catarinense,21.08,12.91,29.26,12.97,10.47,15.46,0.36,0.33,0.39
421175,Serrana,32.48,19.47,45.5,21.52,17.58,25.45,0.34,0.32,0.36
421180,Oeste Catarinense,21,12.27,29.73,13.26,10.67,15.86,0.32,0.29,0.35
421185,Oeste Catarinense,20.42,10.44,30.4,12.33,9.08,15.58,0.31,0.25,0.36
421187,Oeste Catarinense,19.14,7.88,30.4,11.14,8.57,13.71,0.31,0.27,0.36
421189,Serrana,27.05,15.6,38.5,19.15,15.07,23.24,0.33,0.29,0.37
421190,Grande Florianæpolis,31.72,20.17,43.28,20.06,16.69,23.44,0.37,0.36,0.38
421200,Oeste Catarinense,31.67,21.58,41.76,20.29,16.29,24.29,0.35,0.33,0.38
421205,Serrana,22.91,12.63,33.19,13.98,10.77,17.18,0.33,0.28,0.38
421210,Oeste Catarinense,23.87,16.52,31.23,14.95,12.45,17.46,0.35,0.32,0.38
421220,Norte Catarinense,31.66,22.02,41.29,21.77,17.82,25.72,0.35,0.33,0.38
421223,Oeste Catarinense,26.86,18.75,34.97,17.04,14.1,19.97,0.34,0.3,0.37
421225,Sul Catarinense,33.08,20.68,45.48,21.1,16.45,25.75,0.34,0.31,0.38
421227,Oeste Catarinense,31.11,19.05,43.16,21.29,16.84,25.74,0.35,0.31,0.39
421230,Grande Florianæpolis,29.32,19.15,39.5,18.02,14.49,21.56,0.35,0.32,0.38
